[0.0801636, -0.069743395], Expected: 2, Guessed: 2
[-0.57918334, 0.27469945], Expected: 1, Guessed: 1
[0.9022237, 0.49366522], Expected: 0, Guessed: 0
[0.8692013, -0.32801664], Expected: 0, Guessed: 0
[-0.7849425, 0.27951694], Expected: 1, Guessed: 1
[0.31749678, 0.887583], Expected: 1, Guessed: 2
[0.04591143, -0.6649989], Expected: 2, Guessed: 2
[-0.9918748, 0.03454268], Expected: 3, Guessed: 3
[0.5198693, -0.71642566], Expected: 0, Guessed: 0
[-0.8326186, -0.078757405], Expected: 3, Guessed: 3
[-0.8320404, -0.036669493], Expected: 3, Guessed: 3
[0.21681201, 0.8887992], Expected: 2, Guessed: 2
[0.73315823, 0.46909046], Expected: 0, Guessed: 0
[0.21933377, -0.05362463], Expected: 2, Guessed: 2
[0.24357927, -0.93562067], Expected: 2, Guessed: 1
[0.56914353, 0.59227586], Expected: 0, Guessed: 0
[-0.5215583, 0.64529586], Expected: 1, Guessed: 1
[0.6172811, -0.1347686], Expected: 0, Guessed: 0
[0.63551295, -0.40317476], Expected: 0, Guessed: 0
[0.42111135, 0.6965611], Expected: 1, Guessed: 1
[-0.06779933, -0.5729523], Expected: 0, Guessed: 3
[-0.14767289, 0.78970194], Expected: 3, Guessed: 3
[-0.6492585, 0.7713343], Expected: 1, Guessed: 1
[-0.08808875, -0.045074463], Expected: 3, Guessed: 3
[-0.38327122, 0.40864956], Expected: 0, Guessed: 0
[0.08066666, 0.14619291], Expected: 2, Guessed: 2
[0.65647817, 0.4133811], Expected: 0, Guessed: 0
[0.96050894, -0.88745844], Expected: 2, Guessed: 2
[-0.37934303, -0.02717185], Expected: 3, Guessed: 0
[0.19603324, -0.527079], Expected: 1, Guessed: 1
[-0.4713483, -0.36699128], Expected: 0, Guessed: 0
[0.85050917, -0.30798852], Expected: 0, Guessed: 0
[0.6510221, -0.3995949], Expected: 0, Guessed: 0
[-0.03075838, -0.42746425], Expected: 3, Guessed: 3
[-0.09195924, -0.5624236], Expected: 0, Guessed: 0
[0.20124185, 0.8404304], Expected: 2, Guessed: 2
[0.35395455, 0.16534734], Expected: 1, Guessed: 1
[-0.94628525, 0.6927359], Expected: 3, Guessed: 3
[0.80366814, 0.9489322], Expected: 2, Guessed: 2
[-0.10944271, -0.029780984], Expected: 3, Guessed: 3
[0.9367583, 0.6315119], Expected: 2, Guessed: 0
[-0.7952887, -0.7701862], Expected: 1, Guessed: 3
[0.9100232, -0.77566004], Expected: 2, Guessed: 0
[-0.6751033, -0.5955157], Expected: 1, Guessed: 1
[-0.71763647, 0.8115516], Expected: 1, Guessed: 1
[0.6713004, 0.08482754], Expected: 2, Guessed: 0
[-0.40587342, -0.6691203], Expected: 0, Guessed: 0
[0.344787, 0.52867436], Expected: 1, Guessed: 1
[-0.53216517, 0.40507996], Expected: 1, Guessed: 1
[-0.60604393, -0.750633], Expected: 1, Guessed: 1
[0.8604125, 0.2859311], Expected: 0, Guessed: 0
[-0.99101555, -0.94618237], Expected: 3, Guessed: 3
[-0.11818206, 0.4023403], Expected: 0, Guessed: 0
[0.376974, 0.4576434], Expected: 1, Guessed: 1
[-0.7841499, -0.24825966], Expected: 1, Guessed: 1
[-0.48192978, -0.08735764], Expected: 0, Guessed: 0
[-0.018483996, 0.121260405], Expected: 3, Guessed: 3
[0.40373957, 0.81390035], Expected: 1, Guessed: 1
[0.23468173, -0.04003811], Expected: 2, Guessed: 2
[0.618379, 0.038398385], Expected: 2, Guessed: 0
[-0.86201537, -0.36008072], Expected: 1, Guessed: 1
[0.12420595, -0.81109273], Expected: 2, Guessed: 2
[0.06161034, -0.7575433], Expected: 2, Guessed: 2
[0.9697207, -0.18279016], Expected: 2, Guessed: 2
[-0.010757804, -0.8069128], Expected: 3, Guessed: 3
[-0.532233, -0.123435974], Expected: 1, Guessed: 1
[-0.90578246, -0.2424804], Expected: 3, Guessed: 3
[0.16543257, -0.6416906], Expected: 1, Guessed: 1
[-0.74610853, 0.22064745], Expected: 1, Guessed: 1
[-0.6789595, 0.51141], Expected: 1, Guessed: 1
[-0.35014975, 0.5260978], Expected: 0, Guessed: 0
[0.36087728, -0.107483625], Expected: 1, Guessed: 2
[0.05365503, -0.8126565], Expected: 2, Guessed: 2
[0.45890343, -0.42990363], Expected: 1, Guessed: 1
[-0.4508332, -0.26954424], Expected: 0, Guessed: 0
[-0.20341933, -0.41216063], Expected: 0, Guessed: 0
[-0.54857254, -0.96256137], Expected: 3, Guessed: 1
[-0.17155087, 0.91464627], Expected: 3, Guessed: 3
[-0.76201737, -0.621871], Expected: 1, Guessed: 1
[-0.10521746, 0.8620963], Expected: 3, Guessed: 3
[-0.86784875, 0.20451546], Expected: 3, Guessed: 3
[0.45936608, 0.78259385], Expected: 1, Guessed: 1
[-0.67898464, 0.8969027], Expected: 1, Guessed: 1
[0.06324816, 0.87596583], Expected: 2, Guessed: 2
[-0.06297183, -0.53421795], Expected: 0, Guessed: 3
[0.5105642, 0.38885748], Expected: 0, Guessed: 1
[0.19557607, 0.0019402504], Expected: 2, Guessed: 2
[0.85777056, 0.3058926], Expected: 0, Guessed: 0
[0.30727684, 0.6118946], Expected: 1, Guessed: 1
[-0.73829687, 0.8764688], Expected: 1, Guessed: 3
[-0.14979029, -0.7359214], Expected: 0, Guessed: 0
[0.73486996, -0.27520847], Expected: 0, Guessed: 0
[0.60185695, -0.102556825], Expected: 0, Guessed: 0
[-0.78039384, 0.7380451], Expected: 1, Guessed: 1
[-0.1672585, -0.79130447], Expected: 0, Guessed: 0
[0.26877344, -0.040493608], Expected: 2, Guessed: 2
[-0.27572525, -0.45610714], Expected: 0, Guessed: 0
[-0.06662941, -0.9728421], Expected: 3, Guessed: 3
[0.89413583, -0.5125525], Expected: 0, Guessed: 0
[0.4118389, 0.64749753], Expected: 1, Guessed: 1
[-0.4732027, 0.18590784], Expected: 0, Guessed: 0
[0.59831345, 0.68851566], Expected: 0, Guessed: 0
[0.8790313, 0.6905664], Expected: 0, Guessed: 0
[0.14516294, -0.118754745], Expected: 2, Guessed: 2
[0.056098223, 0.083631516], Expected: 2, Guessed: 2
[-0.9222797, -0.8418548], Expected: 3, Guessed: 3
[0.06076646, 0.7052921], Expected: 2, Guessed: 2
[-0.30380774, -0.692624], Expected: 0, Guessed: 0
[0.8625655, -0.8323679], Expected: 2, Guessed: 2
[0.5826918, 0.019521236], Expected: 2, Guessed: 0
[-0.69183695, -0.823588], Expected: 1, Guessed: 1
[0.39273548, -0.6614702], Expected: 1, Guessed: 1
[0.31620288, -0.46013272], Expected: 1, Guessed: 1
[-0.075787544, -0.05114019], Expected: 3, Guessed: 3
[0.2232902, -0.41223443], Expected: 1, Guessed: 1
[-0.8221501, 0.23950398], Expected: 1, Guessed: 3
[0.15525985, 0.92315996], Expected: 2, Guessed: 2
[0.98789227, -0.55744386], Expected: 2, Guessed: 0
[-0.29611838, 0.7589668], Expected: 0, Guessed: 0
[0.827657, 0.76522577], Expected: 0, Guessed: 0
[0.3394295, -0.26668215], Expected: 1, Guessed: 1
[-0.1193372, -0.10798681], Expected: 3, Guessed: 3
[0.26103473, 0.1394825], Expected: 1, Guessed: 1
[-0.005782366, 0.756621], Expected: 3, Guessed: 3
[-0.31234503, -0.05782783], Expected: 3, Guessed: 3
[0.06003225, -0.54412556], Expected: 1, Guessed: 2
[-0.13772845, 0.18260121], Expected: 3, Guessed: 3
[0.33817697, -0.358541], Expected: 1, Guessed: 1
[0.75128937, 0.7064489], Expected: 0, Guessed: 0
[0.68034005, -0.12306321], Expected: 0, Guessed: 0
[-0.92800426, 0.29471302], Expected: 3, Guessed: 3
[-0.7790339, -0.8592254], Expected: 3, Guessed: 3
[0.9065571, -0.14347208], Expected: 2, Guessed: 2
[-0.62322927, -0.0992111], Expected: 1, Guessed: 1
[0.82583153, 0.38071454], Expected: 0, Guessed: 0
[-0.30607367, -0.35252023], Expected: 0, Guessed: 0
[-0.2540331, -0.22921348], Expected: 0, Guessed: 0
[-0.24327695, 0.275483], Expected: 0, Guessed: 0
[-0.69771445, -0.15575838], Expected: 1, Guessed: 1
[0.8518001, -0.27770638], Expected: 0, Guessed: 0
[-0.49346888, 0.9053625], Expected: 0, Guessed: 1
[-0.020548344, 0.4463148], Expected: 3, Guessed: 3
[-0.9553757, 0.051825166], Expected: 3, Guessed: 3
[-0.98938966, 0.94313717], Expected: 3, Guessed: 3
[0.49334896, 0.30581534], Expected: 1, Guessed: 1
[-0.021267533, 0.0070528984], Expected: 3, Guessed: 3
[-0.26218724, 0.73295367], Expected: 0, Guessed: 0
[-0.3749715, -0.052346706], Expected: 3, Guessed: 0
[-0.7596884, -0.2036978], Expected: 1, Guessed: 1
[-0.88037336, 0.7287216], Expected: 1, Guessed: 3
[-0.14018536, -0.4365809], Expected: 0, Guessed: 0
[-0.62209046, -0.075473905], Expected: 1, Guessed: 1
[-0.50460374, -0.77647316], Expected: 1, Guessed: 1
[-0.6207516, -0.44068837], Expected: 1, Guessed: 1
[-0.1964941, -0.7327883], Expected: 0, Guessed: 0
[-0.5452503, -0.9622048], Expected: 3, Guessed: 1
[-0.9737885, 0.12686133], Expected: 3, Guessed: 3
[-0.4972297, -0.6274469], Expected: 0, Guessed: 1
[0.004907012, -0.02737999], Expected: 2, Guessed: 3
[0.65840185, -0.6906307], Expected: 0, Guessed: 0
[0.7121674, 0.51267934], Expected: 0, Guessed: 0
[-0.99027395, 0.4411552], Expected: 3, Guessed: 3
[0.11539364, 0.27108467], Expected: 2, Guessed: 2
[0.7244623, 0.33846343], Expected: 0, Guessed: 0
[0.42284012, 0.030081391], Expected: 2, Guessed: 1
[-0.58799946, -0.38031888], Expected: 1, Guessed: 1
[-0.680004, 0.45274258], Expected: 1, Guessed: 1
[-0.034683466, -0.097301245], Expected: 3, Guessed: 3
[0.77780914, 0.7768328], Expected: 0, Guessed: 0
[-0.4462762, 0.044490814], Expected: 3, Guessed: 0
[-0.46914613, -0.26950836], Expected: 0, Guessed: 0
[-0.79908335, -0.035880804], Expected: 3, Guessed: 3
[-0.95855606, 0.20847607], Expected: 3, Guessed: 3
[0.5946158, -0.20704675], Expected: 0, Guessed: 0
[0.37434256, -0.085206866], Expected: 1, Guessed: 1
[-0.17306542, -0.105605006], Expected: 3, Guessed: 3
[-0.8731754, -0.8197806], Expected: 3, Guessed: 3
[-0.16784656, -0.60860765], Expected: 0, Guessed: 0
[-0.35765553, 0.964324], Expected: 3, Guessed: 3
[-0.17398274, 0.8369981], Expected: 3, Guessed: 3
[-0.033819914, 0.020344257], Expected: 3, Guessed: 3
[-0.7057369, -0.6790025], Expected: 1, Guessed: 1
[-0.807413, -0.88702214], Expected: 3, Guessed: 3
[-0.454553, 0.040151834], Expected: 3, Guessed: 0
[-0.6490675, 0.7155149], Expected: 1, Guessed: 1
[0.83306766, -0.2568041], Expected: 0, Guessed: 0
[0.15992749, -0.1383934], Expected: 2, Guessed: 2
[-0.85541105, -0.2771293], Expected: 1, Guessed: 1
[-0.24736047, -0.21748543], Expected: 0, Guessed: 0
[0.31154692, -0.44925213], Expected: 1, Guessed: 1
[0.7799128, 0.023283482], Expected: 2, Guessed: 2
[-0.24191678, -0.42257583], Expected: 0, Guessed: 0
[0.60682976, 0.2075715], Expected: 0, Guessed: 0
[-0.6012045, 0.54809475], Expected: 1, Guessed: 1
[-0.8721, -0.7762382], Expected: 3, Guessed: 3
[0.6258215, -0.63492966], Expected: 0, Guessed: 0
[0.07492757, -0.04641807], Expected: 2, Guessed: 2
[0.4758948, -0.9257493], Expected: 1, Guessed: 1
[-0.35852718, -0.2158097], Expected: 0, Guessed: 0
[0.7083225, 0.22792566], Expected: 0, Guessed: 0
[0.39516973, 0.9671742], Expected: 2, Guessed: 2
[0.20323932, -0.29620123], Expected: 1, Guessed: 1
[0.42084467, 0.7510394], Expected: 1, Guessed: 1
[-0.36379886, 0.31834924], Expected: 0, Guessed: 0
[0.59161735, 0.36170053], Expected: 0, Guessed: 0
[0.411489, -0.2036835], Expected: 1, Guessed: 1
[-0.008608699, 0.98858345], Expected: 3, Guessed: 3
[-0.7649983, 0.13823521], Expected: 3, Guessed: 3
[0.53106904, 0.50888526], Expected: 0, Guessed: 0
[-0.84785485, -0.38818085], Expected: 1, Guessed: 1
[-0.53559005, -0.28782737], Expected: 1, Guessed: 1
[-0.6782533, -0.41587293], Expected: 1, Guessed: 1
[-0.89911187, -0.85900545], Expected: 3, Guessed: 3
[-0.01992178, 0.46957934], Expected: 3, Guessed: 3
[0.8466525, 0.6159209], Expected: 0, Guessed: 0
[-0.012870312, 0.110076904], Expected: 3, Guessed: 3
[0.62645483, 0.24703789], Expected: 0, Guessed: 0
[-0.16084039, 0.9999422], Expected: 3, Guessed: 3
[0.62613654, -0.16367471], Expected: 0, Guessed: 0
[-0.84264314, -0.35130668], Expected: 1, Guessed: 1
[-0.44483948, -0.4593501], Expected: 0, Guessed: 0
[-0.7165172, 0.9235252], Expected: 3, Guessed: 3
[-0.29880953, 0.3937242], Expected: 0, Guessed: 0
[0.8722235, 0.9718356], Expected: 2, Guessed: 2
[-0.09543431, 0.583941], Expected: 0, Guessed: 0
[-0.8095156, 0.9894538], Expected: 3, Guessed: 3
[0.22163844, 0.4663911], Expected: 1, Guessed: 1
[0.4210868, 0.025925875], Expected: 2, Guessed: 1
[-0.9944593, -0.72925115], Expected: 3, Guessed: 3
[-0.39139712, 0.7140528], Expected: 0, Guessed: 0
[0.97549105, -0.12254751], Expected: 2, Guessed: 2
[-0.7540232, -0.5571302], Expected: 1, Guessed: 1
[0.66691864, -0.69564056], Expected: 0, Guessed: 0
[0.9309437, 0.383677], Expected: 0, Guessed: 0
[-0.41854668, 0.51270807], Expected: 0, Guessed: 0
[-0.6488372, -0.09391105], Expected: 1, Guessed: 1
[-0.9536127, -0.45108926], Expected: 3, Guessed: 3
[-0.8022541, 0.42012978], Expected: 1, Guessed: 1
[-0.06298053, 0.037822723], Expected: 3, Guessed: 3
[-0.1489259, 0.34218526], Expected: 0, Guessed: 0
[-0.7669467, -0.30966973], Expected: 1, Guessed: 1
[0.0042732954, -0.34561312], Expected: 2, Guessed: 2
[-0.8761244, 0.24625027], Expected: 3, Guessed: 3
[-0.7564515, -0.9877269], Expected: 3, Guessed: 3
[-0.16968715, -0.4882002], Expected: 0, Guessed: 0
[-0.7729176, 0.3141049], Expected: 1, Guessed: 1
[-0.7132151, -0.35536122], Expected: 1, Guessed: 1
[0.012962699, -0.50696886], Expected: 2, Guessed: 3
[0.67336833, -0.7296208], Expected: 0, Guessed: 0
[-0.41955316, -0.39733803], Expected: 0, Guessed: 0
[0.8790816, 0.4703598], Expected: 0, Guessed: 0
[-0.75212395, 0.26603866], Expected: 1, Guessed: 1
[-0.7760681, 0.15556514], Expected: 1, Guessed: 3
[-0.123954535, -0.36775875], Expected: 0, Guessed: 0
[0.10735607, -0.76380813], Expected: 2, Guessed: 2
[0.10039592, 0.17498183], Expected: 2, Guessed: 2
[0.15536034, 0.6171981], Expected: 1, Guessed: 1
[0.78285134, -0.8292619], Expected: 0, Guessed: 0
[-0.59013736, -0.88991845], Expected: 1, Guessed: 1
[0.11955404, 0.36382568], Expected: 1, Guessed: 1
[0.1746695, 0.46927285], Expected: 1, Guessed: 1
[0.87048435, 0.17203069], Expected: 2, Guessed: 2
[-0.63236105, -0.036705256], Expected: 3, Guessed: 3
[-0.24144185, 0.47506654], Expected: 0, Guessed: 0
[0.22357869, 0.10784829], Expected: 2, Guessed: 2
[-0.23187816, -0.6185744], Expected: 0, Guessed: 0
[-0.42572427, -0.24183774], Expected: 0, Guessed: 0
[-0.3141364, 0.8656943], Expected: 0, Guessed: 0
[-0.14105988, 0.92539394], Expected: 3, Guessed: 3
[-0.61761487, 0.44285345], Expected: 1, Guessed: 1
[0.67972994, -0.9029876], Expected: 0, Guessed: 0
[0.92258644, -0.6104909], Expected: 0, Guessed: 0
[-0.16639125, -0.9394512], Expected: 3, Guessed: 0
[-0.70854783, 0.88165176], Expected: 1, Guessed: 1
[0.07552755, -0.78322196], Expected: 2, Guessed: 2
[-0.7161422, 0.8979546], Expected: 3, Guessed: 3
[0.68201363, -0.0085891485], Expected: 2, Guessed: 0
[0.6689725, -0.9034548], Expected: 0, Guessed: 0
[-0.49684346, 0.48915088], Expected: 0, Guessed: 1
[-0.8807006, 0.0276407], Expected: 3, Guessed: 3
[-0.53960407, 0.16211581], Expected: 1, Guessed: 1
[0.39018965, -0.9333081], Expected: 1, Guessed: 1
[0.24440026, -0.42594886], Expected: 1, Guessed: 1
[0.92787397, -0.92874765], Expected: 2, Guessed: 2
[-0.30012417, -0.17339623], Expected: 0, Guessed: 0
[-0.66599727, 0.8644333], Expected: 1, Guessed: 1
[0.49181867, 0.7745682], Expected: 1, Guessed: 1
[-0.9350525, 0.7695477], Expected: 3, Guessed: 3
[-0.89877677, 0.6001129], Expected: 1, Guessed: 3
[0.31852996, -0.73834765], Expected: 1, Guessed: 1
[-4.645586E-4, 0.85441995], Expected: 3, Guessed: 3
[-0.53552616, 0.71567094], Expected: 1, Guessed: 1
[-0.46659994, -0.17191863], Expected: 0, Guessed: 0
[-0.40593803, 0.72740555], Expected: 0, Guessed: 0
[-0.8210579, 0.6043688], Expected: 1, Guessed: 1
[-0.933205, -0.2709818], Expected: 3, Guessed: 3
[0.49365425, -0.18622339], Expected: 1, Guessed: 1
[-0.63387764, 0.9367659], Expected: 3, Guessed: 3
[-0.5691141, 0.7819232], Expected: 1, Guessed: 1
[0.47262204, -0.9655887], Expected: 2, Guessed: 1
[0.3451408, -0.80988395], Expected: 1, Guessed: 1
[-0.5673181, 0.54557395], Expected: 1, Guessed: 1
[0.6953572, 0.69904363], Expected: 0, Guessed: 0
[-0.7636514, 0.37334788], Expected: 1, Guessed: 1
[-0.63124514, 0.27777803], Expected: 1, Guessed: 1
[-0.3066014, 0.43306375], Expected: 0, Guessed: 0
[0.95164967, 0.6954627], Expected: 2, Guessed: 2
[-0.83308303, -0.7223847], Expected: 1, Guessed: 3
[0.9490608, 0.14084816], Expected: 2, Guessed: 2
[0.025085688, 0.8740947], Expected: 2, Guessed: 2
[0.7164159, -0.98937964], Expected: 2, Guessed: 2
[-0.97795606, 0.6515691], Expected: 3, Guessed: 3
[0.05990529, 0.23288393], Expected: 2, Guessed: 2
[-0.18356168, 0.17498517], Expected: 3, Guessed: 0
[-0.53600264, -0.8448949], Expected: 1, Guessed: 1
[0.0616858, -0.46210837], Expected: 1, Guessed: 2
[-0.37649322, 0.020420074], Expected: 3, Guessed: 0
[0.31637537, -0.80829036], Expected: 1, Guessed: 1
[0.3328582, -0.21711683], Expected: 1, Guessed: 1
[0.06920183, 0.48266554], Expected: 1, Guessed: 2
[-0.712484, -0.22241902], Expected: 1, Guessed: 1
[0.87418306, 0.84648955], Expected: 2, Guessed: 2
[0.4839065, -0.7215128], Expected: 1, Guessed: 1
[-0.34624422, 0.26910877], Expected: 0, Guessed: 0
[-0.30225635, 0.86460423], Expected: 0, Guessed: 0
[-0.8640249, 0.26856804], Expected: 1, Guessed: 3
[-0.9590584, -0.20127177], Expected: 3, Guessed: 3
[0.91506815, 0.95533466], Expected: 2, Guessed: 2
[0.43995893, 0.23472238], Expected: 1, Guessed: 1
[-0.6891893, -0.49276936], Expected: 1, Guessed: 1
[0.6704142, 0.34638524], Expected: 0, Guessed: 0
[0.88171566, -0.8699821], Expected: 2, Guessed: 2
[-0.5176394, -0.34201336], Expected: 1, Guessed: 1
[-0.2688588, 0.89989436], Expected: 3, Guessed: 3
[0.5471461, -0.39628613], Expected: 0, Guessed: 0
[0.52674913, -0.9091399], Expected: 0, Guessed: 0
[0.17102778, -0.79273665], Expected: 1, Guessed: 2
[-0.8939158, -0.87464297], Expected: 3, Guessed: 3
[-0.29539812, 0.7165128], Expected: 0, Guessed: 0
[0.61947834, 0.25426626], Expected: 0, Guessed: 0
[0.613863, 0.92076766], Expected: 0, Guessed: 2
[0.10235202, -0.26793754], Expected: 2, Guessed: 2
[0.58276606, -0.005129814], Expected: 2, Guessed: 0
[0.18985486, 0.52065766], Expected: 1, Guessed: 1
[-0.365762, 0.23714471], Expected: 0, Guessed: 0
[-0.81351304, -0.496498], Expected: 1, Guessed: 1
[0.96362364, -0.41539204], Expected: 2, Guessed: 0
[-0.038042784, -0.45163524], Expected: 3, Guessed: 3
[-0.61623967, -0.20675457], Expected: 1, Guessed: 1
[-0.97660923, -0.59235907], Expected: 3, Guessed: 3
[0.4237033, 0.56383026], Expected: 1, Guessed: 1
[-0.2443372, 0.9300555], Expected: 3, Guessed: 3
[-0.825719, 0.48138893], Expected: 1, Guessed: 1
[0.14995492, 0.07452273], Expected: 2, Guessed: 2
[0.93509066, -0.36812675], Expected: 2, Guessed: 0
[-0.4393294, 0.11917329], Expected: 0, Guessed: 0
[0.122463584, 0.28203976], Expected: 1, Guessed: 2
[0.12893307, 0.7559682], Expected: 2, Guessed: 2
[0.31077206, -0.41665554], Expected: 1, Guessed: 1
[0.75461435, -0.38012636], Expected: 0, Guessed: 0
[-0.20405602, 0.31947088], Expected: 0, Guessed: 0
[0.93702245, -0.45644534], Expected: 0, Guessed: 0
[-0.18287408, -0.90216947], Expected: 3, Guessed: 0
[0.7670846, 0.43246353], Expected: 0, Guessed: 0
[0.20830584, -0.16787529], Expected: 1, Guessed: 2
[0.95245075, -0.74417496], Expected: 2, Guessed: 0
[-0.53417087, -0.97375834], Expected: 3, Guessed: 1
[-0.61604214, -0.9626372], Expected: 3, Guessed: 1
[-0.769192, -0.6939757], Expected: 1, Guessed: 1
[0.5811894, -0.14705908], Expected: 0, Guessed: 0
[0.24939847, 0.317654], Expected: 1, Guessed: 1
[-0.15849268, 0.3041247], Expected: 0, Guessed: 0
[0.7719959, -0.111273766], Expected: 2, Guessed: 2
[0.29724765, 0.4967624], Expected: 1, Guessed: 1
[-0.100957274, -0.99410105], Expected: 3, Guessed: 0
[0.87734795, 0.62806594], Expected: 0, Guessed: 0
[0.9220369, -0.61705077], Expected: 0, Guessed: 0
[0.6713258, 0.44659984], Expected: 0, Guessed: 0
[-0.379547, 0.2630421], Expected: 0, Guessed: 0
[0.98534834, 0.32557273], Expected: 2, Guessed: 0
[-0.33317947, 0.6131531], Expected: 0, Guessed: 0
[-0.17656422, -0.13435006], Expected: 3, Guessed: 3
[-0.29738963, 0.4272822], Expected: 0, Guessed: 0
[-0.73578274, -0.13983369], Expected: 1, Guessed: 3
[0.74756896, 0.7649807], Expected: 0, Guessed: 0
[0.6589248, -0.68960524], Expected: 0, Guessed: 0
[-0.103354216, -0.8743068], Expected: 3, Guessed: 0
[0.45455444, 0.8249259], Expected: 1, Guessed: 1
[-0.22509527, 0.41661978], Expected: 0, Guessed: 0
[0.23366737, 0.18500626], Expected: 1, Guessed: 1
[0.026239753, -0.8623781], Expected: 2, Guessed: 2
[-0.97327054, -0.22711802], Expected: 3, Guessed: 3
[0.80202603, 0.41278076], Expected: 0, Guessed: 0
[0.64301646, -0.23493397], Expected: 0, Guessed: 0
[-0.5820013, -0.5175545], Expected: 1, Guessed: 1
[0.5120343, 0.96551037], Expected: 2, Guessed: 2
[0.21984577, -0.5238755], Expected: 1, Guessed: 1
[0.9404347, -0.4703256], Expected: 0, Guessed: 0
[0.42970538, -0.634217], Expected: 1, Guessed: 1
[-0.3378706, 0.90047157], Expected: 0, Guessed: 0
[0.057648778, -0.49238014], Expected: 1, Guessed: 2
[0.7655555, 0.4882897], Expected: 0, Guessed: 0
[-0.39371455, -0.9188554], Expected: 0, Guessed: 0
[0.47688568, -0.91674364], Expected: 1, Guessed: 1
[0.55603004, 0.89644694], Expected: 0, Guessed: 0
[0.5977484, -0.051596165], Expected: 2, Guessed: 0
[-0.1922077, 0.73939574], Expected: 0, Guessed: 0
[0.65829945, -0.0765872], Expected: 2, Guessed: 0
[0.22457469, 0.8417051], Expected: 1, Guessed: 2
[0.8500953, 0.7424245], Expected: 0, Guessed: 0
[0.030661583, 0.7863015], Expected: 2, Guessed: 2
[0.62823606, -0.13545096], Expected: 0, Guessed: 0
[0.5049485, -0.3176751], Expected: 0, Guessed: 1
[0.38000953, 0.3169031], Expected: 1, Guessed: 1
[0.58294046, -0.3311932], Expected: 0, Guessed: 0
[0.8903383, -0.101683974], Expected: 2, Guessed: 2
[-0.36923218, -0.46177816], Expected: 0, Guessed: 0
[0.41655982, -0.71549046], Expected: 1, Guessed: 1
[-0.22384894, -0.27639735], Expected: 0, Guessed: 0
[-0.77848935, 0.46609604], Expected: 1, Guessed: 1
[0.3088205, 0.18487549], Expected: 1, Guessed: 1
[0.39088607, -0.9510764], Expected: 2, Guessed: 1
